Frame_Num,Pixel_Loc,Top_Loc,Top_Perc,Bottom_Loc,Bottom_Perc,Perc_X,Perc_Y,Region,Name,ID,Sex,Group_Size,Total_Sec_Rec,Time_Rec(Hour),Time_Rec(Min),Time_Rec(Sec),Description,Present At Beginning,Other_Room,Chair,Total_People,FileName,FileType,CreateDate(YYYY:MM:DD HH:MM:SS),CreateYear,CreateMonth,CreateDay,CreateHour,CreateMinute,CreateSecond,Width(px),Height(px),FrameRate,VideoLength(Hour),VideoLength(Min),VideoLength(Sec),HandlerDescription
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,GP034322.MP4,MP4,2016:03:31 19:13:28,2016,3,31,19,13,28,1280,720,59.9400599400599,0,19,53.73,"GoPro AAC"
386,"(645, 116)","(645, 431)",89.79,"(645, 297)",61.88,89.58,24.17,,,,,,247.93101666666666,0,4,7.93,,False,False,False,0
397,"(645, 117)","(645, 428)",89.17,"(645, 297)",61.88,89.58,24.38,,,,,,247.93101666666666,0,4,7.93,,False,False,False,0
408,"(644, 117)","(644, 428)",89.17,"(644, 297)",61.88,89.44,24.38,,,,,,247.93101666666666,0,4,7.93,,False,False,False,0
419,"(644, 118)","(644, 426)",88.75,"(644, 298)",62.08,89.44,24.58,,,,,,247.93101666666666,0,4,7.93,,False,False,False,0
430,"(644, 118)","(644, 425)",88.54,"(644, 299)",62.29,89.44,24.58,,,,,,247.93101666666666,0,4,7.93,,False,False,False,0
441,"(643, 119)","(643, 422)",87.92,"(643, 299)",62.29,89.31,24.79,,,,,,247.93101666666666,0,4,7.93,,False,False,False,0
452,"(643, 119)","(643, 422)",87.92,"(643, 299)",62.29,89.31,24.79,,,,,,247.93101666666666,0,4,7.93,,False,False,False,0
463,"(643, 120)","(643, 420)",87.5,"(643, 299)",62.29,89.31,25.0,,,,,,247.93101666666666,0,4,7.93,,False,False,False,0
474,"(643, 120)","(643, 420)",87.5,"(643, 299)",62.29,89.31,25.0,,,,,,247.93101666666666,0,4,7.93,,False,False,False,0
485,"(643, 121)","(643, 417)",86.88,"(643, 301)",62.71,89.31,25.21,,,,,,247.93101666666666,0,4,7.93,,False,False,False,0
496,"(643, 121)","(643, 417)",86.88,"(643, 301)",62.71,89.31,25.21,,,,,,247.93101666666666,0,4,7.93,,False,False,False,0
507,"(644, 121)","(644, 418)",87.08,"(644, 299)",62.29,89.44,25.21,,,,,,247.93101666666666,0,4,7.93,,False,False,False,0
518,"(645, 121)","(645, 417)",86.88,"(645, 301)",62.71,89.58,25.21,,,,,,247.93101666666666,0,4,7.93,,False,False,False,0
529,"(644, 122)","(644, 415)",86.46,"(644, 301)",62.71,89.44,25.42,,,,,,247.93101666666666,0,4,7.93,,False,False,False,0
540,"(644, 122)","(644, 415)",86.46,"(644, 301)",62.71,89.44,25.42,,,,,,247.93101666666666,0,4,7.93,,False,False,False,0
551,"(644, 123)","(644, 413)",86.04,"(644, 301)",62.71,89.44,25.62,,,,,,247.93101666666666,0,4,7.93,,False,False,False,0
562,"(644, 123)","(644, 413)",86.04,"(644, 301)",62.71,89.44,25.62,,,,,,247.93101666666666,0,4,7.93,,False,False,False,0
573,"(644, 123)","(644, 411)",85.62,"(644, 302)",62.92,89.44,25.62,,,,,,247.93101666666666,0,4,7.93,,False,False,False,0
584,"(645, 124)","(645, 409)",85.21,"(645, 302)",62.92,89.58,25.83,,,,,,247.93101666666666,0,4,7.93,,False,False,False,0
595,"(644, 125)","(644, 406)",84.58,"(644, 303)",63.12,89.44,26.04,,,,,,247.93101666666666,0,4,7.93,,False,False,False,0
606,"(644, 125)","(644, 405)",84.38,"(644, 304)",63.33,89.44,26.04,,,,,,247.93101666666666,0,4,7.93,,False,False,False,0
617,"(645, 126)","(645, 403)",83.96,"(645, 304)",63.33,89.58,26.25,,,,,,247.93101666666666,0,4,7.93,,False,False,False,0
628,"(644, 128)","(644, 398)",82.92,"(644, 305)",63.54,89.44,26.67,,,,,,247.93101666666666,0,4,7.93,,False,False,False,0
639,"(645, 129)","(645, 397)",82.71,"(645, 305)",63.54,89.58,26.88,,,,,,247.93101666666666,0,4,7.93,,False,False,False,0
650,"(645, 130)","(645, 394)",82.08,"(645, 306)",63.75,89.58,27.08,,,,,,247.93101666666666,0,4,7.93,,False,False,False,0
661,"(644, 132)","(644, 394)",82.08,"(644, 302)",62.92,89.44,27.5,,,,,,247.93101666666666,0,4,7.93,,False,False,False,0
672,"(644, 129)","(644, 396)",82.5,"(644, 306)",63.75,89.44,26.88,,,,,,247.93101666666666,0,4,7.93,,False,False,False,0
683,"(644, 131)","(644, 391)",81.46,"(644, 306)",63.75,89.44,27.29,,,,,,247.93101666666666,0,4,7.93,,False,False,False,0
